"PVWatts: Hourly PV Performance Data"
"Requested Location:","little cayman, ky"
"Location:","SANCTI SPIRITUS, CUBA"
"Lat (deg N):","21.93"
"Long (deg W):","79.45"
"Elev (m):","65"
"DC System Size (kW):","4000"
"Module Type:","Standard"
"Array Type:","1-Axis Tracking"
"Array Tilt (deg):","19.7"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Ground Coverage Ratio:","0.4"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","20.0"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","23","14","351","434","27.5","1","795.388","52.536","2381962.25","2292688"
"8","23","15","29","274","26.1","1","278.72","36.558","906708.938","864636.688"
"8","23","16","165","244","24.9","0.7","422.912","38.338","1363377.625","1308675.5"
"8","23","17","33","92","23.6","0.3","110.265","28.768","372288.281","342739.563"
"8","23","18","0","14","22.4","0","10.512","20.853","36866.652","13935.141"
"8","23","19","0","0","22.5","0.3","0","22.5","0","0"
"8","23","20","0","0","22.6","0.7","0","22.6","0","0"
"8","23","21","0","0","22.7","1","0","22.7","0","0"
"8","23","22","0","0","22.6","0.7","0","22.6","0","0"
"8","23","23","0","0","22.6","0.3","0","22.6","0","0"
"8","24","0","0","0","22.5","0","0","22.5","0","0"
"8","24","1","0","0","22.3","0.3","0","22.3","0","0"
"8","24","2","0","0","22","0.7","0","22","0","0"
"8","24","3","0","0","21.8","1","0","21.8","0","0"
"8","24","4","0","0","22.1","1","0","22.1","0","0"
"8","24","5","0","0","22.5","1","0","22.5","0","0"
"8","24","6","261","36","22.8","1","119.467","24.587","405487.375","375231.594"
"8","24","7","569","74","24.6","1","556.541","40.345","1773556","1705995.125"
"8","24","8","718","93","26.3","1","828.931","51.447","2496601.5","2402883"
"8","24","9","729","151","28.1","1","916.553","56.518","2685771.75","2584474.25"
"8","24","10","719","169","29.2","1","903.928","57.529","2634011.75","2534818"
"8","24","11","757","199","30.3","1","959.143","59.97","2757055.75","2652823.25"
"8","24","12","694","202","31.4","1","900.318","59.649","2592637.25","2495109"
"8","24","13","599","330","31.8","1","939.911","60.859","2688282.5","2586882.25"
"8","24","14","548","205","32.1","1","783.019","57.132","2286717","2201050.25"
"8","24","15","674","125","32.5","1","836.971","58.389","2427232.25","2336216.25"
"8","24","16","273","168","29.6","1","454.079","45.268","1412859","1356681.875"
"8","24","17","109","74","26.6","1","143.144","31.397","476616.906","444814.531"
"8","24","18","13","11","23.7","1","12.863","22.726","44331.734","21263.381"
"8","24","19","0","0","23.7","1","0","23.7","0","0"
"8","24","20","0","0","23.7","1","0","23.7","0","0"
"8","24","21","0","0","23.7","1","0","23.7","0","0"
"8","24","22","0","0","23.4","1","0","23.4","0","0"
"8","24","23","0","0","23.2","1","0","23.2","0","0"
"8","25","0","0","0","22.9","1","0","22.9","0","0"
"8","25","1","0","0","22.8","0.7","0","22.8","0","0"
"8","25","2","0","0","22.6","0.3","0","22.6","0","0"
"8","25","3","0","0","22.5","0","0","22.5","0","0"
"8","25","4","0","0","22.7","0","0","22.7","0","0"
"8","25","5","0","0","22.9","0","0","22.9","0","0"
"8","25","6","167","35","23.1","0","105.176","24.89","358038.875","328790.781"
"8","25","7","372","83","25.2","0.7","408.839","37.306","1323195.5","1269676.125"
"8","25","8","522","139","27.2","1.3","698.438","46.991","2153963","2073195.25"
"8","25","9","347","321","29.3","2","683.231","47.483","2101897.5","2023010.125"
"8","25","10","372","317","30.2","1.7","710.691","49.833","2159382.75","2078418.125"
"8","25","11","240","396","31.1","1.3","638","50.217","1934566.875","1861566.625"
"8","25","12","696","291","32","1","990.841","61.471","2824146.25","2717111.75"
"8","25","13","359","425","29.9","1","787.215","55.344","2321761.25","2234776"
"8","25","14","170","448","27.9","1","614.716","47.949","1886519.875","1815165.875"
"8","25","15","70","231","25.8","1","276.194","35.385","903720.5","861725.063"
"8","25","16","70","267","25.8","1","346.012","35.971","1128807.75","1080815"
"8","25","17","51","89","25.7","1","117.002","29.148","394170.969","364157.25"
"8","25","18","12","14","25.7","1","11.273","24.619","38493.809","15532.509"
"8","25","19","0","0","25.6","0.7","0","25.6","0","0"
"8","25","20","0","0","25.6","0.3","0","25.6","0","0"
"8","25","21","0","0","25.3","0.5","0","25.3","0","0"
"8","25","22","0","0","25","0.7","0","25","0","0"
"8","25","23","0","0","24.7","0.8","0","24.7","0","0"
"8","26","0","0","0","24.4","1","0","24.4","0","0"
"8","26","1","0","0","24","0.7","0","24","0","0"
"8","26","2","0","0","23.7","0.3","0","23.7","0","0"
"8","26","3","0","0","23.3","0","0","23.3","0","0"
"8","26","4","0","0","24.3","0.3","0","24.3","0","0"
"8","26","5","0","0","25.3","0.7","0","25.3","0","0"
"8","26","6","31","32","26.3","1","47.671","25.891","162580.719","137281.438"
"8","26","7","287","114","27.4","1.3","364.078","36.556","1182989","1133488.125"
"8","26","8","596","163","28.4","1.7","795.866","49.266","2425183.5","2334246.75"
"8","26","9","349","324","29.4","2","689.007","47.997","2113947.5","2034627.125"
"8","26","10","275","231","28.8","1.9","527.658","43.328","1658747.125","1594929.875"
"8","26","11","591","307","28.2","1.8","907.55","52.033","2725246.75","2622329"
"8","26","12","471","231","27.7","1.7","709.9","48.074","2177170.25","2095556.875"
"8","26","13","699","250","27.1","1.6","964.299","53.652","2870406.25","2761417.5"
"8","26","14","380","229","26.5","1.4","634.647","46.188","1965732.875","1891654.25"
"8","26","15","353","161","25.9","1.3","547.25","42.431","1728256.75","1662186.375"
"8","26","16","330","195","25.4","1.2","541.496","41.781","1715381","1649731.125"
"8","26","17","116","107","24.8","1.1","194.844","31.378","649118","613385.875"
"8","26","18","3","13","24.2","1","9.877","23.413","34143.156","11261.45"
"8","26","19","0","0","24.2","1","0","24.2","0","0"
"8","26","20","0","0","24.2","1","0","24.2","0","0"
"8","26","21","0","0","24.2","1","0","24.2","0","0"
"8","26","22","0","0","24","0.8","0","24","0","0"
"8","26","23","0","0","23.8","0.7","0","23.8","0","0"
"8","27","0","0","0","23.6","0.5","0","23.6","0","0"
"8","27","1","0","0","23.4","0.3","0","23.4","0","0"
"8","27","2","0","0","23.2","0.2","0","23.2","0","0"
"8","27","3","0","0","23","0","0","23","0","0"
"8","27","4","0","0","23","0.3","0","23","0","0"
"8","27","5","0","0","23.1","0.7","0","23.1","0","0"
"8","27","6","20","38","23.1","1","45.48","22.479","157839.766","132632.219"
"8","27","7","233","113","24.9","1.3","322.468","32.819","1067375.25","1021062.188"
"8","27","8","245","204","26.8","1.7","469.539","39.113","1507924.5","1448854.625"
"8","27","9","251","417","28.6","2","669.952","45.819","2079100.875","2001029.625"
"8","27","10","462","221","29.8","2","710.238","48.554","2172696","2091246.125"
"8","27","11","689","213","31","2","913.814","54.749","2703925.25","2601884.25"
"8","27","12","510","303","32.2","2","819.73","54.206","2432745.25","2341516"
"8","27","13","191","454","32.1","2.3","640.204","48.812","1955808.875","1882074.625"
"8","27","14","434","193","32.1","2.7","659.684","48.03","2023633.875","1947529.875"
"8","27","15","315","299","32","3","635.417","46.924","1960559.625","1886660.5"
"8","27","16","387","137","31.9","3.3","550.298","44.469","1719293.25","1653515.75"
"8","27","17","117","91","31.9","3.7","171.828","35.697","560328.063","526650.313"
"8","27","18","22","14","31.8","4","18.028","31.429","59525.645","36177.309"
"8","27","19","0","0","31.1","3.7","0","31.1","0","0"
"8","27","20","0","0","30.4","3.5","0","30.4","0","0"
"8","27","21","0","0","29.7","3.2","0","29.7","0","0"
"8","27","22","0","0","29","3","0","29","0","0"
"8","27","23","0","0","28.3","2.7","0","28.3","0","0"
"8","28","0","0","0","27.6","2.5","0","27.6","0","0"
"8","28","1","0","0","26.9","2.2","0","26.9","0","0"
"8","28","2","0","0","26.2","2","0","26.2","0","0"
"8","28","3","0","0","25.5","1.7","0","25.5","0","0"
"8","28","4","0","0","24.8","1.5","0","24.8","0","0"
"8","28","5","0","0","24.1","1.2","0","24.1","0","0"
"8","28","6","2","38","23.4","1","36.04","22.529","125371.711","100787.273"
"8","28","7","7","111","25","1","99.987","26.359","341723.313","312817.281"
"8","28","8","30","172","26.5","1","184.843","30.915","618165.25","583156.938"
"8","28","9","48","396","28.1","1","424.976","40.225","1357302.875","1302780.5"
"8","28","10","124","374","28.8","1.3","493.899","43.04","1554942.75","1494413.625"
"8","28","11","69","376","29.4","1.7","432.32","41.283","1373363.125","1318365.125"
"8","28","12","128","440","30.1","2","563.479","44.545","1760293.375","1693170.75"
"8","28","13","142","406","30.2","2.3","543.92","43.957","1704360.875","1639069.75"
"8","28","14","109","356","30.2","2.7","460.988","41.316","1464176.375","1406447.25"
"8","28","15","99","291","30.3","3","368.563","38.739","1185974.375","1136389.75"
"8","28","16","14","162","28.2","2","149.354","31.826","497274.563","465014.969"
"8","28","17","13","102","26","1","103.729","28.078","351545.656","322433.969"
"8","28","18","0","13","23.9","0","9.76","22.286","34004.258","11125.091"
"8","28","19","0","0","24","0.3","0","24","0","0"
"8","28","20","0","0","24","0.7","0","24","0","0"
"8","28","21","0","0","24.1","1","0","24.1","0","0"
"8","28","22","0","0","24.1","0.7","0","24.1","0","0"
"8","28","23","0","0","24","0.3","0","24","0","0"
"8","29","0","0","0","24","0","0","24","0","0"
"8","29","1","0","0","23.9","0","0","23.9","0","0"
"8","29","2","0","0","23.9","0","0","23.9","0","0"
"8","29","3","0","0","23.8","0","0","23.8","0","0"
"8","29","4","0","0","23.8","0","0","23.8","0","0"
"8","29","5","0","0","23.7","0","0","23.7","0","0"
"8","29","6","130","38","23.7","0","90.784","24.758","309751.656","281509.344"
"8","29","7","317","102","25.3","0.3","396.752","38.336","1277822.125","1225621.625"
"8","29","8","418","185","26.9","0.7","640.763","47.467","1971256.125","1896985.5"
"8","29","9","621","169","28.5","1","832.223","53.944","2473336","2380528.25"
"8","29","10","438","276","29.1","2","737.878","49.002","2251920.75","2167552.5"
"8","29","11","333","348","29.8","3","684.835","46.024","2123014.5","2043367.25"
"8","29","12","754","266","30.4","4","1028.372","52.061","3087607.75","2969199.5"
"8","29","13","187","417","29.7","3.3","600.213","44.211","1878283.125","1807209.375"
"8","29","14","291","397","29","2.7","702.575","45.858","2179901.75","2098188.75"
"8","29","15","197","204","28.3","2","416.578","39.857","1332935.375","1279130.625"
"8","29","16","262","161","27","4.7","438.003","35.374","1432912.5","1376131.5"
"8","29","17","66","100","25.8","7.3","143.673","27.595","487594.781","455549.875"
"8","29","18","7","13","24.5","10","10.338","23.975","35531.695","12624.605"
"8","29","19","0","0","24.2","6.7","0","24.2","0","0"
"8","29","20","0","0","23.8","3.3","0","23.8","0","0"
"8","29","21","0","0","23.5","0","0","23.5","0","0"
"8","29","22","0","0","23.3","0","0","23.3","0","0"
"8","29","23","0","0","23.1","0","0","23.1","0","0"
"8","30","0","0","0","23.3","0.3","0","23.3","0","0"
"8","30","1","0","0","23.5","0.6","0","23.5","0","0"
"8","30","2","0","0","23.6","0.8","0","23.6","0","0"
"8","30","3","0","0","23.8","1.1","0","23.8","0","0"
"8","30","4","0","0","23.6","1.5","0","23.6","0","0"
"8","30","5","0","0","23.5","1.8","0","23.5","0","0"
"8","30","6","11","32","23.3","2.2","33.703","22.54","117035.68","92609.773"
"8","30","7","28","132","24.5","1.8","156.019","27.212","530993.375","497979.594"
"8","30","8","21","156","25.6","1.5","159.734","29.054","539004.188","505809.875"
"8","30","9","47","233","26.8","1.1","255.459","33.536","843519.688","803055.063"
"8","30","10","25","266","28","0.7","273.74","36.576","890426.563","848771.813"
"8","30","11","127","262","29.1","0.4","386.295","42.469","1219739.625","1169201.75"
"8","30","12","9","519","30.3","0","506.907","49.956","1539227.25","1479188"
"8","30","13","12","233","29.5","0.5","226.259","38.544","728785.125","691152.563"
"8","30","14","33","276","28.6","1","288.244","36.822","936464.813","893623.75"
"8","30","15","75","301","27.8","1.5","356.5","37.313","1155381.875","1106652.625"
"8","30","16","54","136","27","2","174.515","31.227","582686.5","548497.75"
"8","30","17","19","60","26.1","2.5","63.906","26.698","217903.344","191519.406"
"8","30","18","3","11","25.3","3","8.383","24.211","28857.547","6072.32"
"8","30","19","0","0","25.1","2.5","0","25.1","0","0"
"8","30","20","0","0","24.9","2","0","24.9","0","0"
"8","30","21","0","0","24.4","1.5","0","24.4","0","0"
"8","30","22","0","0","23.9","1","0","23.9","0","0"
"8","30","23","0","0","23.4","0.5","0","23.4","0","0"
"8","31","0","0","0","22.9","0","0","22.9","0","0"
"8","31","1","0","0","22.7","0","0","22.7","0","0"
"8","31","2","0","0","22.5","0","0","22.5","0","0"
"8","31","3","0","0","22.3","0","0","22.3","0","0"
"8","31","4","0","0","22.6","0.3","0","22.6","0","0"
"8","31","5","0","0","22.8","0.7","0","22.8","0","0"
"8","31","6","72","28","23.1","1","62.476","23.029","215336.734","189003.703"
"8","31","7","48","105","24.4","1","137.132","27.065","466929.594","435340.375"
"8","31","8","104","186","25.7","1","292.09","33.6","964126.813","920564.313"
"8","31","9","109","317","27","1","423.477","39.546","1357159.5","1302641.375"
"8","31","10","111","353","28","1.3","460.855","41.327","1463679.75","1405965.75"
"8","31","11","127","419","29.1","1.7","543.135","43.774","1703516.25","1638252.625"
"8","31","12","188","366","30.1","2","557.678","44.721","1740587.25","1674113"
"8","31","13","326","292","30.5","1.7","636.224","47.852","1953518.375","1879863.375"
"8","31","14","631","276","30.8","1.3","940.347","57.577","2739458","2635954"
"8","31","15","287","224","31.2","1","529.141","49.345","1611945.625","1549622.25"
"8","31","16","75","262","30.2","0.7","350.802","42.581","1106945","1059553.75"
"8","31","17","144","74","29.1","0.3","179.088","36.293","582083.5","547908.625"
"8","31","18","18","10","28.1","0","12.015","28.265","40197.926","17205.408"
"8","31","19","0","0","27.1","0.5","0","27.1","0","0"
"8","31","20","0","0","26.2","1","0","26.2","0","0"
"8","31","21","0","0","25.7","0.9","0","25.7","0","0"
"8","31","22","0","0","25.1","0.9","0","25.1","0","0"
"8","31","23","0","0","24.6","0.8","0","24.6","0","0"
"9","1","0","0","0","24.1","0.7","0","24.1","0","0"
"9","1","1","0","0","23.6","0.6","0","23.6","0","0"
"9","1","2","0","0","23","0.6","0","23","0","0"
"9","1","3","0","0","22.5","0.5","0","22.5","0","0"
"9","1","4","0","0","22.3","0.3","0","22.3","0","0"
"9","1","5","0","0","22.2","0.2","0","22.2","0","0"
"9","1","6","247","28","22","0","120.649","24.525","410645.063","380278.594"
"9","1","7","619","61","24","0.3","593.487","43.787","1858689","1788279.625"
"9","1","8","736","87","26","0.7","846.379","53.391","2522705.25","2427958.75"
"9","1","9","710","162","28","1","915.456","56.458","2683508.5","2582303.25"
"9","1","10","745","196","29","1.7","970.135","55.815","2853878.25","2745589.75"
"9","1","11","400","402","30","2.4","814.829","50.994","2460544.75","2368236"
"9","1","12","159","324","31","3.1","480.524","42.675","1515675.375","1456366.25"
"9","1","13","200","314","28","2.1","521.382","41.357","1655653.875","1591936"
"9","1","14","157","356","25","1","510.433","41.095","1623051.125","1560375"
"9","1","15","287","226","22","0","531.621","43.53","1669476.5","1605314.25"
"9","1","16","104","187","19","0","300.448","33.124","993939.188","949591.75"
"9","1","17","48","77","16","0","101.667","20.886","356036.281","326830.281"
"9","1","18","6","9","13","0","7.207","10.716","26278.471","3540.234"
"9","1","19","0","0","13.8","0","0","13.8","0","0"
"9","1","20","0","0","14.7","0","0","14.7","0","0"
"9","1","21","0","0","15.5","0","0","15.5","0","0"
"9","1","22","0","0","16.3","0","0","16.3","0","0"
"9","1","23","0","0","17.2","0","0","17.2","0","0"
"9","2","0","0","0","18","0","0","18","0","0"
"9","2","1","0","0","18.8","0","0","18.8","0","0"
"9","2","2","0","0","19.7","0","0","19.7","0","0"
"9","2","3","0","0","20.5","0","0","20.5","0","0"
"9","2","4","0","0","21.3","0","0","21.3","0","0"
"9","2","5","0","0","22.2","0","0","22.2","0","0"
"9","2","6","197","30","23","0","108.605","24.723","369912.75","340414.25"
"9","2","7","393","88","23.5","0.2","442.925","38.675","1424044.375","1367530.875"
"9","2","8","484","136","24","0.5","651.545","46.262","2017123.25","1941248.25"
"9","2","9","473","206","24.5","0.7","715.036","48.475","2188306.5","2106285.75"
"9","2","10","589","259","25","1","877.947","52.151","2634707","2535485.25"
"9","2","11","312","331","25.5","1.2","648.754","46.076","2010625.25","1934978.75"
"9","2","12","378","292","26","1.5","681.443","45.525","2118008.75","2038542"
"9","2","13","431","278","26.7","1.3","727.915","48.256","2230301","2146734.5"
"9","2","14","193","414","27.3","1.2","606.928","46.117","1880598.75","1809446.25"
"9","2","15","13","166","28","1","144.802","33.573","478047.375","446213.469"
"9","2","16","114","208","28.7","0.8","336.766","38.474","1084964.125","1038173.375"
"9","2","17","6","44","29.3","0.7","36.328","30.502","121681.789","97167.602"
